Product,SKU,Supplier Code,Brand,Supplier,Type,Tag,Outlet,Current Stock,Stock Value,Item Value,Reorder Point,Reorder Amount
Harvard Mom Tee / XL / Oxford,381,COMPRI,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,3.08,2,2
Harvard Mom Tee / XXL / Crimson,384,COMPRI,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,13.02,2,2
Harvard Mom Tee / XXL / Oxford,382,COMPRI,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,5.47,2,2
Harvard Mug / White,829,,6 Drinkware,RFSJ,210 Drinkware > Mugs,,Mt Auburn,-1,-3.41663,3.41663,7,7
Harvard Notebook / Crimson,3841,ROARIN,5 Accessories,Roaring Springs,130 Accessories > Stationery,,Mt Auburn,-1,-1.77471,1.77471,6,6
Harvard Overalls / Crimson / 12M,10941,,"7 Youth, Toddler, Infant",Creative Knitwear,"080 Apparel > Onesies, Infantwear",,Mt Auburn,0,0,13.25,0,0
Harvard Overalls / Crimson / 18M,10942,,"7 Youth, Toddler, Infant",Creative Knitwear,"080 Apparel > Onesies, Infantwear",,Mt Auburn,0,0,13.25,0,0
Harvard Overalls / Crimson / 24M,10943,,"7 Youth, Toddler, Infant",Creative Knitwear,"080 Apparel > Onesies, Infantwear",,Mt Auburn,0,0,13.25,0,0
Harvard Overalls / Crimson / 2T,10944,,"7 Youth, Toddler, Infant",Creative Knitwear,"080 Apparel > Onesies, Infantwear",,Mt Auburn,0,0,13.25,0,0
Harvard Overalls / Crimson / 3T,10945,,"7 Youth, Toddler, Infant",Creative Knitwear,"080 Apparel > Onesies, Infantwear",,Mt Auburn,0,0,13.25,0,0
Harvard Overalls / Crimson / 4T,10946,,"7 Youth, Toddler, Infant",Creative Knitwear,"080 Apparel > Onesies, Infantwear",,Mt Auburn,0,0,13.25,0,0
Harvard Panda Bear /,10478,,5 Accessories,T-Shirt Bears,160 Accessories > Soft Toys,,Mt Auburn,5,36.19115,7.23823,4,5
Harvard Pencil / 6pk Pencil Pack / Crimson,10118,,5 Accessories,Pin Badge Maker Company,130 Accessories > Stationery,,Mt Auburn,0,0,2.612,5,5
Harvard Pencil / Single / Crimson,10117,,5 Accessories,Pin Badge Maker Company,130 Accessories > Stationery,,Mt Auburn,31,8.20787,0.26477,10,10
Harvard Performance T-shirt / L / Charcoal,10475,,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,4.92,1,2
Harvard Performance T-shirt / M / Charcoal,10474,,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,Mt Auburn,-2,-8.48,4.24,1,2
Harvard Performance T-shirt / S / Charcoal,10473,,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,4.94,1,2
Harvard Performance T-shirt / XL / Charcoal,10476,,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,Mt Auburn,-1,-5.12,5.12,1,2
Harvard Pewter Magnet Clip / Silver,3778,ARTS A,5 Accessories,Arts & Cards,140 Accessories > Magnets,,Mt Auburn,4,10.25992,2.56498,4,4
Harvard Pin / Crimson,894,,5 Accessories,Pin Badge Maker Company,120 Accessories > Pins,,Mt Auburn,-2,-1.08066,0.54033,0,0
Harvard Plaid Flannel PJ's / L,4939,BOXCRA,Clearance,Boxercraft,040 Apparel > Pants and Shorts,,Mt Auburn,0,0,13.01,1,2
Harvard Plaid Flannel PJ's / M,4938,BOXCRA,Clearance,Boxercraft,040 Apparel > Pants and Shorts,,Mt Auburn,0,0,13.01,1,2
Harvard Plaid Flannel PJ's / S,4937,BOXCRA,Clearance,Boxercraft,040 Apparel > Pants and Shorts,,Mt Auburn,0,0,13.01,1,2
Harvard Plaid Flannel PJ's / XL,4940,BOXCRA,Clearance,Boxercraft,040 Apparel > Pants and Shorts,,Mt Auburn,0,0,13.01,1,2
Harvard Pocket Tank / Crimson / L,10930,,Clearance,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,10.58,0,0
Harvard Pocket Tank / Crimson / M,10929,,Clearance,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,10.58005,0,0
Harvard Pocket Tank / Crimson / S,10928,,Clearance,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,10.58003,0,0
Harvard Pocket Tank / Crimson / XL,10931,,Clearance,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,10.58,0,0
Harvard Pocket Umbrella / Black,4352,STORMD,5 Accessories,STORMDUDS,300 Rain Gear,,Mt Auburn,6,50.23668,8.37278,5,5
Harvard Pocket Umbrella / Crimson,1438,STORMD,5 Accessories,STORMDUDS,300 Rain Gear,,Mt Auburn,16,134.2376,8.38985,5,5
Harvard Polar Bear / White,10581,,5 Accessories,T-Shirt Bears,160 Accessories > Soft Toys,,Mt Auburn,5,36.32365,7.26473,8,8
Harvard Premium Hood / Charcoal / L,11122,,4 Fall 2017 Collection,Ouray,022 Apparel > Sweatshirts > Hooded,,Mt Auburn,2,44.66598,22.33299,0,0
Harvard Premium Hood / Charcoal / M,11121,,4 Fall 2017 Collection,Ouray,022 Apparel > Sweatshirts > Hooded,,Mt Auburn,2,44.63104,22.31552,0,0
Harvard Premium Hood / Charcoal / S,11120,,4 Fall 2017 Collection,Ouray,022 Apparel > Sweatshirts > Hooded,,Mt Auburn,2,44.65934,22.32967,0,0
Harvard Premium Hood / Charcoal / XL,11123,,4 Fall 2017 Collection,Ouray,022 Apparel > Sweatshirts > Hooded,,Mt Auburn,-1,-22.33299,22.33299,0,0
Harvard Premium Hood / Charcoal / XS,11119,,4 Fall 2017 Collection,Ouray,022 Apparel > Sweatshirts > Hooded,,Mt Auburn,-1,-22.33299,22.33299,0,0
Harvard Premium Hood / Navy / L,11112,,4 Fall 2017 Collection,Ouray,022 Apparel > Sweatshirts > Hooded,,Mt Auburn,0,0,22.32104,0,0
Harvard Premium Hood / Navy / M,11111,,4 Fall 2017 Collection,Ouray,022 Apparel > Sweatshirts > Hooded,,Mt Auburn,3,66.99822,22.33274,0,0
Harvard Premium Hood / Navy / S,11110,,4 Fall 2017 Collection,Ouray,022 Apparel > Sweatshirts > Hooded,,Mt Auburn,2,44.6634,22.3317,0,0
Harvard Premium Hood / Navy / XL,11113,,4 Fall 2017 Collection,Ouray,022 Apparel > Sweatshirts > Hooded,,Mt Auburn,-1,-22.32966,22.32966,0,0
Harvard Premium Hood / Navy / XS,11109,,4 Fall 2017 Collection,Ouray,022 Apparel > Sweatshirts > Hooded,,Mt Auburn,2,44.61942,22.30971,0,0
Harvard Premium Hood / Oxford / L,11117,,4 Fall 2017 Collection,Ouray,022 Apparel > Sweatshirts > Hooded,,Mt Auburn,2,44.26802,22.13401,0,0
Harvard Premium Hood / Oxford / M,11116,,4 Fall 2017 Collection,Ouray,022 Apparel > Sweatshirts > Hooded,,Mt Auburn,1,22.14751,22.14751,0,0
Harvard Premium Hood / Oxford / S,11115,,4 Fall 2017 Collection,Ouray,022 Apparel > Sweatshirts > Hooded,,Mt Auburn,2,43.94848,21.97424,0,0
Harvard Premium Hood / Oxford / XL,11118,,4 Fall 2017 Collection,Ouray,022 Apparel > Sweatshirts > Hooded,,Mt Auburn,4,89.61408,22.40352,0,0
Harvard Premium Hood / Oxford / XS,11114,,4 Fall 2017 Collection,Ouray,022 Apparel > Sweatshirts > Hooded,,Mt Auburn,-3,-65.24895,21.74965,0,0
Harvard Premium Keychain / Athletic H,10272,,Clearance,"GloDesign, Inc.",110 Accessories > Keychains,,Mt Auburn,0,0,5.38,4,4
Harvard Premium Keychain / Crest gold,10380,,Clearance,"GloDesign, Inc.",110 Accessories > Keychains,,Mt Auburn,0,0,4.03,4,4
Harvard Premium Keychain / Crest red,10379,,Clearance,"GloDesign, Inc.",110 Accessories > Keychains,,Mt Auburn,0,0,4.03,4,4
Harvard Premium Keychain / HBS,10381,,Clearance,"GloDesign, Inc.",110 Accessories > Keychains,,Mt Auburn,0,0,4.03,4,4
Harvard Premium Keychain / HLS,10382,,Clearance,"GloDesign, Inc.",110 Accessories > Keychains,,Mt Auburn,0,0,5.05,4,4
Harvard Premium Quarter Zip / Crimson / L,11132,,4 Fall 2017 Collection,Ouray,023 Apparel > Sweatshirts > Zip,,Mt Auburn,2,35.45126,17.72563,0,0
Harvard Premium Quarter Zip / Crimson / M,11131,,4 Fall 2017 Collection,Ouray,023 Apparel > Sweatshirts > Zip,,Mt Auburn,5,88.67735,17.73547,0,0
Harvard Premium Quarter Zip / Crimson / S,11130,,4 Fall 2017 Collection,Ouray,023 Apparel > Sweatshirts > Zip,,Mt Auburn,3,53.46939,17.82313,0,0
Harvard Premium Quarter Zip / Crimson / XL,11133,,4 Fall 2017 Collection,Ouray,023 Apparel > Sweatshirts > Zip,,Mt Auburn,2,35.53456,17.76728,0,0
Harvard Premium Quarter Zip / Crimson / XS,11129,,4 Fall 2017 Collection,Ouray,023 Apparel > Sweatshirts > Zip,,Mt Auburn,3,53.23533,17.74511,0,0
Harvard Premium Quarter Zip / Navy / L,11127,,4 Fall 2017 Collection,Ouray,023 Apparel > Sweatshirts > Zip,,Mt Auburn,4,70.21784,17.55446,0,0
Harvard Premium Quarter Zip / Navy / M,11126,,4 Fall 2017 Collection,Ouray,023 Apparel > Sweatshirts > Zip,,Mt Auburn,2,35.54486,17.77243,0,0
Harvard Premium Quarter Zip / Navy / S,11125,,4 Fall 2017 Collection,Ouray,023 Apparel > Sweatshirts > Zip,,Mt Auburn,8,141.0144,17.6268,0,0
Harvard Premium Quarter Zip / Navy / XL,11128,,4 Fall 2017 Collection,Ouray,023 Apparel > Sweatshirts > Zip,,Mt Auburn,2,35.48222,17.74111,0,0
Harvard Premium Quarter Zip / Navy / XS,11124,,4 Fall 2017 Collection,Ouray,023 Apparel > Sweatshirts > Zip,,Mt Auburn,2,35.54486,17.77243,0,0
Harvard Quarter Zip Applique / Oxford / L,10602,,3 Classic Collection,Bay State Apparel,023 Apparel > Sweatshirts > Zip,,Mt Auburn,5,77.5,15.5,1,2
Harvard Quarter Zip Applique / Oxford / M,10601,,3 Classic Collection,Bay State Apparel,023 Apparel > Sweatshirts > Zip,,Mt Auburn,4,62,15.5,1,2
Harvard Quarter Zip Applique / Oxford / S,10600,,3 Classic Collection,Bay State Apparel,023 Apparel > Sweatshirts > Zip,,Mt Auburn,3,46.5,15.5,1,2
Harvard Quarter Zip Applique / Oxford / XL,10603,,3 Classic Collection,Bay State Apparel,023 Apparel > Sweatshirts > Zip,,Mt Auburn,0,0,15.5,1,2
Harvard Quarter Zip Applique / Oxford / XS,10599,,3 Classic Collection,Bay State Apparel,023 Apparel > Sweatshirts > Zip,,Mt Auburn,-1,-15.5,15.5,1,2
Harvard Quarter Zip Applique / Oxford / XXL,10841,,3 Classic Collection,Bay State Apparel,023 Apparel > Sweatshirts > Zip,,Mt Auburn,4,62,15.5,0,0
Harvard Racerback Tank / L,10027,,Clearance,MyU,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,13.32,0,0
Harvard Racerback Tank / M,10026,,Clearance,MyU,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,24.99,0,0
Harvard Racerback Tank / S,10025,,Clearance,MyU,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,24.99,0,0
Harvard Racerback Tank / XL,10028,,Clearance,MyU,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,12.01,0,0
Harvard Rugby Shirt / Crimson / Striped / L,10958,,2 Lifestyle Collection,Quality,090 Apparel > Other,,Mt Auburn,2,67.06212,33.53106,0,0
Harvard Rugby Shirt / Crimson / Striped / M,10957,,2 Lifestyle Collection,Quality,090 Apparel > Other,,Mt Auburn,2,66.50754,33.25377,0,0
Harvard Rugby Shirt / Crimson / Striped / S,10956,,2 Lifestyle Collection,Quality,090 Apparel > Other,,Mt Auburn,3,98.97627,32.99209,0,0
Harvard Rugby Shirt / Crimson / Striped / XL,10959,,2 Lifestyle Collection,Quality,090 Apparel > Other,,Mt Auburn,1,33.08166,33.08166,0,0
Harvard Rugby Shirt / Crimson / Striped / XS,10955,,2 Lifestyle Collection,Quality,090 Apparel > Other,,Mt Auburn,2,66.50752,33.25376,0,0
Harvard Rugby Shirt / Crimson / Striped / XXL,10960,,2 Lifestyle Collection,Quality,090 Apparel > Other,,Mt Auburn,3,98.97675,32.99225,0,0
Harvard Running Shorts / L / Crimson,4420,COMPRI,Clearance,Comprint,040 Apparel > Pants and Shorts,,Mt Auburn,0,0,10.54,2,2
Harvard Running Shorts / M / Crimson,4419,COMPRI,Clearance,Comprint,040 Apparel > Pants and Shorts,,Mt Auburn,0,0,10.54,3,3
Harvard Running Shorts / S / Crimson,4418,COMPRI,Clearance,Comprint,040 Apparel > Pants and Shorts,,Mt Auburn,-1,-10.54,10.54,3,3
Harvard Running Shorts / XL / Crimson,4421,COMPRI,Clearance,Comprint,040 Apparel > Pants and Shorts,,Mt Auburn,1,10.54,10.54,2,2
Harvard Shield Dog Leashes / Black / L,10575,,5 Accessories,All Star Dogs,180 Accessories > Other,,Mt Auburn,0,0,9,0,0
Harvard Shield Dog Leashes / Black / S,10574,,5 Accessories,All Star Dogs,180 Accessories > Other,,Mt Auburn,0,0,9,0,0
Harvard Shield Dog Leashes / Crimson / L,10573,,5 Accessories,All Star Dogs,180 Accessories > Other,,Mt Auburn,0,0,9,0,0
Harvard Shield Dog Leashes / Crimson / S,10572,,5 Accessories,All Star Dogs,180 Accessories > Other,,Mt Auburn,0,0,9,0,0
Harvard Shield Hat / Crimson,10889,,3 Classic Collection,Bay State Apparel,030 Apparel > Hats,,Mt Auburn,0,0,4.75,0,0
Harvard Shield Hat / White,10657,,3 Classic Collection,Bay State Apparel,030 Apparel > Hats,,Mt Auburn,4,19,4.75,3,3
Harvard Silk Striped Bow Tie / Crimson,11180,,1 Heritage Collection,Smart Turnout,"060 Apparel > Belts, Ties, Cufflinks",,Mt Auburn,4,131.16176,32.79044,0,0
Harvard Silk Striped Tie / Crimson,11179,,1 Heritage Collection,Smart Turnout,"060 Apparel > Belts, Ties, Cufflinks",,Mt Auburn,0,0,37,0,0
Harvard Silver Steel Water Bottle / Silver,2718,QUALIT,6 Drinkware,Quality,220 Drinkware > Bottles,,Mt Auburn,11,43.56407,3.96037,5,5
Harvard Sister T-Shirt / Crimson / L,10975,,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,-2,-12.92,6.46,0,0
Harvard Sister T-Shirt / Crimson / M,10974,,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,-2,-12.92,6.46,0,0
Harvard Sister T-Shirt / Crimson / S,10973,,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,-2,-12.92,6.46,0,0
Harvard Sister T-Shirt / Crimson / XL,10976,,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,-2,-12.92,6.46,0,0
Harvard Snowflake Beanie / Crimson,11259,,2 Lifestyle Collection,Ouray,030 Apparel > Hats,,Mt Auburn,5,66.5454,13.30908,0,0
Harvard Snowflake Scarf / Crimson,11243,,2 Lifestyle Collection,Ouray,090 Apparel > Other,,Mt Auburn,5,73.6904,14.73808,0,0
Harvard Speckled Mug / Crimson,10464,,6 Drinkware,LXG,210 Drinkware > Mugs,,Mt Auburn,4,22.55852,5.63963,5,5
Harvard Speckled Mug / Green,10465,,6 Drinkware,LXG,210 Drinkware > Mugs,,Mt Auburn,0,0,6.28854,5,5
Harvard Spirit Jersey / Crimson / L,10629,,2 Lifestyle Collection,Spirit Jersey,090 Apparel > Other,,Mt Auburn,3,74.40969,24.80323,1,2
Harvard Spirit Jersey / Crimson / M,10628,,2 Lifestyle Collection,Spirit Jersey,090 Apparel > Other,,Mt Auburn,-1,-24.80396,24.80396,1,2
Harvard Spirit Jersey / Crimson / S,10627,,2 Lifestyle Collection,Spirit Jersey,090 Apparel > Other,,Mt Auburn,3,74.41233,24.80411,1,2
Harvard Spirit Jersey / Crimson / XS,10626,,2 Lifestyle Collection,Spirit Jersey,090 Apparel > Other,,Mt Auburn,0,0,24.80396,1,2
Harvard Square Photo,10621,,Clearance,ICONCEPT,"190 Accessories > Postcards, Photos",,Mt Auburn,2,25.5,12.75,0,0
Harvard Stadium Sweater / L,10905,,4 Fall 2017 Collection,Hillflint,070 Apparel > Knit Sweaters,,Mt Auburn,-1,-42.5,42.5,0,0
Harvard Stadium Sweater / M,10904,,4 Fall 2017 Collection,Hillflint,070 Apparel > Knit Sweaters,,Mt Auburn,-1,-44,44,0,0
Harvard Stadium Sweater / S,10903,,4 Fall 2017 Collection,Hillflint,070 Apparel > Knit Sweaters,,Mt Auburn,1,44,44,0,0
Harvard Stadium Sweater / XL,10906,,4 Fall 2017 Collection,Hillflint,070 Apparel > Knit Sweaters,,Mt Auburn,0,0,0,0,0
Harvard Stadium Sweater / XS,10902,,4 Fall 2017 Collection,Hillflint,070 Apparel > Knit Sweaters,,Mt Auburn,0,0,42.5,0,0
Harvard Steel Water Bottle / Crimson,4996,QUALIT,6 Drinkware,Quality,220 Drinkware > Bottles,,Mt Auburn,13,102.4205,7.8785,5,5
Harvard Stein Glass / Glass Stein,840,NORDIC,6 Drinkware,NORDIC,230 Drinkware > Glasses,,Mt Auburn,1,6.84267,6.84267,5,5
Harvard Straw Hat / Crimson,10480,,2 Lifestyle Collection,Logofit,030 Apparel > Hats,,Mt Auburn,-4,-82.84,20.71,10,10
Harvard Striped Baby Blanket / Crimson / Striped,10539,,"7 Youth, Toddler, Infant",Creative Knitwear,180 Accessories > Other,,Mt Auburn,3,33.16155,11.05385,0,0
Harvard Striped Dress & Bloomer / Crimson / Striped / 0-3M,10951,,"7 Youth, Toddler, Infant",Creative Knitwear,"080 Apparel > Onesies, Infantwear",,Mt Auburn,0,0,14.75,0,0
Harvard Striped Dress & Bloomer / Crimson / Striped / 12M,10954,,"7 Youth, Toddler, Infant",Creative Knitwear,"080 Apparel > Onesies, Infantwear",,Mt Auburn,0,0,14.75,0,0
Harvard Striped Dress & Bloomer / Crimson / Striped / 3-6M,10952,,"7 Youth, Toddler, Infant",Creative Knitwear,"080 Apparel > Onesies, Infantwear",,Mt Auburn,0,0,14.75,0,0
Harvard Striped Dress & Bloomer / Crimson / Striped / 6-9M,10953,,"7 Youth, Toddler, Infant",Creative Knitwear,"080 Apparel > Onesies, Infantwear",,Mt Auburn,0,0,14.75,0,0
Harvard Striped Scarf / Crimson,11272,,2 Lifestyle Collection,Apparel Empire,090 Apparel > Other,,Mt Auburn,9,157.5,17.5,0,0
Harvard Striped Socks / Crimson,11181,,1 Heritage Collection,Smart Turnout,090 Apparel > Other,,Mt Auburn,0,0,9,0,0
Harvard Summer School T-Shirt (Vintage) / White / L,3272,QUALIT,Clearance,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,3.86,0,0
Harvard Summer School T-Shirt (Vintage) / White / M,3271,QUALIT,Clearance,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,3.86,0,0
Harvard Summer School T-Shirt (Vintage) / White / S,3270,QUALIT,Clearance,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,3.86,0,0
Harvard Summer School T-Shirt (Vintage) / White / XL,3273,QUALIT,Clearance,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,3.86,0,0
Harvard Summer School T-Shirt (Vintage) / White / XXL,3274,QUALIT,Clearance,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,3.86,0,0
Harvard Sweatpants / Crimson / L,3116,QUALIT,3 Classic Collection,Quality,040 Apparel > Pants and Shorts,,Mt Auburn,0,0,8.78,1,2
Harvard Sweatpants / Crimson / M,3115,QUALIT,3 Classic Collection,Quality,040 Apparel > Pants and Shorts,,Mt Auburn,1,9.50806,9.50806,1,2
Harvard Sweatpants / Crimson / S,3114,QUALIT,3 Classic Collection,Quality,040 Apparel > Pants and Shorts,,Mt Auburn,1,8.72,8.72,1,2
Harvard Sweatpants / Crimson / XL,3117,QUALIT,3 Classic Collection,Quality,040 Apparel > Pants and Shorts,,Mt Auburn,1,8.06052,8.06052,1,2
Harvard Sweatpants / Ivory / L,3152,QUALIT,3 Classic Collection,Quality,040 Apparel > Pants and Shorts,,Mt Auburn,3,25.94886,8.64962,1,2
Harvard Sweatpants / Ivory / M,3151,QUALIT,3 Classic Collection,Quality,040 Apparel > Pants and Shorts,,Mt Auburn,1,8.21995,8.21995,1,2
Harvard Sweatpants / Ivory / S,3150,QUALIT,3 Classic Collection,Quality,040 Apparel > Pants and Shorts,,Mt Auburn,3,24.69,8.23,1,2
Harvard Sweatpants / Ivory / XL,10416,QUALIT,3 Classic Collection,Quality,040 Apparel > Pants and Shorts,,Mt Auburn,10,85.5667,8.55667,1,2
Harvard T-Shirt Keychain / Crimson,784,FREEDM,5 Accessories,FREEDOM,110 Accessories > Keychains,,Mt Auburn,101,101,1,12,12
Harvard Tassel Beanie,11100,,4 Fall 2017 Collection,Ouray,030 Apparel > Hats,,Mt Auburn,0,0,13.40098,0,0
Harvard Teddy Bear / Brown,10653,,5 Accessories,T-Shirt Bears,160 Accessories > Soft Toys,,Mt Auburn,-3,-21.5109,7.1703,5,5
Harvard Teddy Bear / Chocolate,10477,,5 Accessories,T-Shirt Bears,160 Accessories > Soft Toys,,Mt Auburn,7,50.32825,7.18975,4,5
Harvard Toddler Jeans / 0-3M,11202,,"7 Youth, Toddler, Infant",Creative Knitwear,040 Apparel > Pants and Shorts,,Mt Auburn,0,0,11.75,0,0
Harvard Toddler Jeans / 12M,11205,,"7 Youth, Toddler, Infant",Creative Knitwear,040 Apparel > Pants and Shorts,,Mt Auburn,2,23.82874,11.91437,0,0
Harvard Toddler Jeans / 18M,11210,,"7 Youth, Toddler, Infant",Creative Knitwear,040 Apparel > Pants and Shorts,,Mt Auburn,0,0,11.75,0,0
Harvard Toddler Jeans / 24M,11206,,"7 Youth, Toddler, Infant",Creative Knitwear,040 Apparel > Pants and Shorts,,Mt Auburn,0,0,11.75,0,0
Harvard Toddler Jeans / 2T,11207,,"7 Youth, Toddler, Infant",Creative Knitwear,040 Apparel > Pants and Shorts,,Mt Auburn,0,0,12.75,0,0
Harvard Toddler Jeans / 3-6M,11203,,"7 Youth, Toddler, Infant",Creative Knitwear,040 Apparel > Pants and Shorts,,Mt Auburn,2,23.82874,11.91437,0,0
Harvard Toddler Jeans / 3T,11208,,"7 Youth, Toddler, Infant",Creative Knitwear,040 Apparel > Pants and Shorts,,Mt Auburn,0,0,12.75,0,0
Harvard Toddler Jeans / 4T,11209,,"7 Youth, Toddler, Infant",Creative Knitwear,040 Apparel > Pants and Shorts,,Mt Auburn,0,0,12.75,0,0
Harvard Toddler Jeans / 6-9M,11204,,"7 Youth, Toddler, Infant",Creative Knitwear,040 Apparel > Pants and Shorts,,Mt Auburn,0,0,11.75,0,0
Harvard Toddler Pocket Tee / Crimson / Striped / 24M,10937,,"7 Youth, Toddler, Infant",Creative Knitwear,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,10.22041,0,0
Harvard Toddler Pocket Tee / Crimson / Striped / 2T,10938,,"7 Youth, Toddler, Infant",Creative Knitwear,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,9.75,0,0
Harvard Toddler Pocket Tee / Crimson / Striped / 3T,10939,,"7 Youth, Toddler, Infant",Creative Knitwear,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,9.75,0,0
Harvard Toddler Pocket Tee / Crimson / Striped / 4T,10940,,"7 Youth, Toddler, Infant",Creative Knitwear,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,9.75,0,0
Harvard Trapper Beanie,11099,,4 Fall 2017 Collection,Ouray,030 Apparel > Hats,,Mt Auburn,-3,-40.43691,13.47897,0,0
Harvard Tumbler / Crimson,10466,,6 Drinkware,LXG,240 Drinkware > Travel Mugs,,Mt Auburn,4,28.24788,7.06197,5,5
Harvard Tumbler / Pink,10479,,6 Drinkware,LXG,240 Drinkware > Travel Mugs,,Mt Auburn,5,36.46835,7.29367,5,5
Harvard University Drill Squad Photo,10615,,Clearance,ICONCEPT,"190 Accessories > Postcards, Photos",,Mt Auburn,1,7.55,7.55,0,0
Harvard Varsity 8 Rowers 1913,10624,,Clearance,ICONCEPT,"190 Accessories > Postcards, Photos",,Mt Auburn,0,0,12.5,0,0
Harvard Varsity 8 Vintage Photo / 1 Photo,2991,TOEGOZ,Clearance,ICONCEPT,"190 Accessories > Postcards, Photos",,Mt Auburn,0,0,10.3,0,0
Harvard Varsity Jacket / Crimson / L,11026,,4 Fall 2017 Collection,Apparel Empire,050 Apparel > Jackets,,Mt Auburn,5,85.22515,17.04503,0,0
Harvard Varsity Jacket / Crimson / M,11025,,4 Fall 2017 Collection,Apparel Empire,050 Apparel > Jackets,,Mt Auburn,3,51.60945,17.20315,0,0
Harvard Varsity Jacket / Crimson / S,11024,,4 Fall 2017 Collection,Apparel Empire,050 Apparel > Jackets,,Mt Auburn,3,49.94181,16.64727,0,0
Harvard Varsity Jacket / Crimson / XL,11027,,4 Fall 2017 Collection,Apparel Empire,050 Apparel > Jackets,,Mt Auburn,2,34.21922,17.10961,0,0
Harvard Varsity Jacket / Crimson / XS,11023,,4 Fall 2017 Collection,Apparel Empire,050 Apparel > Jackets,,Mt Auburn,3,50.58249,16.86083,0,0
Harvard Varsity Jacket / Crimson / XXL,11028,,4 Fall 2017 Collection,Apparel Empire,050 Apparel > Jackets,,Mt Auburn,2,34.3957,17.19785,0,0
Harvard Varsity Sweater / L,10910,,4 Fall 2017 Collection,Hillflint,070 Apparel > Knit Sweaters,,Mt Auburn,0,0,44,0,0
Harvard Varsity Sweater / M,10909,,4 Fall 2017 Collection,Hillflint,070 Apparel > Knit Sweaters,,Mt Auburn,-2,-85,42.5,0,0
Harvard Varsity Sweater / XS,10907,,4 Fall 2017 Collection,Hillflint,070 Apparel > Knit Sweaters,,Mt Auburn,0,0,42.5,0,0
Harvard Vineyard Vines Classic Tote / Crimson,3959,VV,5 Accessories,Vineyard Vines,150 Accessories > Bags,,Mt Auburn,3,145.39653,48.46551,2,2
Harvard Vineyard Vines Classic Tote / Navy,10262,VV,5 Accessories,Vineyard Vines,150 Accessories > Bags,,Mt Auburn,2,97.74572,48.87286,2,2
Harvard White Postcard,2997,QUALIT,5 Accessories,Quality,"190 Accessories > Postcards, Photos",,Mt Auburn,-2,-0.2,0.1,30,30
Harvard Wooden Dorm Sign,10995,,5 Accessories,Wincraft,"170 Accessories > Pennants, Wall Decorations",,Mt Auburn,-1,-7.4,7.4,0,0
Harvard Wristband / Crimson,41,QUALIT,5 Accessories,Quality,180 Accessories > Other,,Mt Auburn,-27,-27.55728,1.02064,10,10
Harvard Youth Arc T-Shirt / Crimson / YL,3686,QUALIT,"7 Youth, Toddler, Infant",Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,12,34.95984,2.91332,4,4
Harvard Youth Arc T-Shirt / Crimson / YM,3685,QUALIT,"7 Youth, Toddler, Infant",Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,10,31.6696,3.16696,4,4
Harvard Youth Arc T-Shirt / Crimson / YS,3684,QUALIT,"7 Youth, Toddler, Infant",Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,5,14.73725,2.94745,4,4
Harvard Youth Arc T-Shirt / Crimson / YXS,3683,QUALIT,"7 Youth, Toddler, Infant",Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,8,23.9152,2.9894,4,4
