Product,SKU,Supplier Code,Brand,Supplier,Type,Tag,Outlet,Current Stock,Stock Value,Item Value,Reorder Point,Reorder Amount
Harvard Crest T-Shirt / XXL / Oxford,263,QUALIT,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,9,35.82,3.98,2,3
Harvard Crest Whiskey Shot Glass / Harvard Crest,838,NORDIC,6 Drinkware,NORDIC,230 Drinkware > Glasses,,JFK,10,51.7745,5.17745,8,8
Harvard Crimson H Pin / Crimson,1065,,5 Accessories,Pin Badge Maker Company,120 Accessories > Pins,,JFK,14,7.56462,0.54033,0,0
Harvard Crop Top / Oxford / L,4193,QUALIT,Clearance,Quality,"010 Apparel > T-shirts, Tanks",,JFK,0,0,9.35834,2,2
Harvard Crop Top / Oxford / M,4192,QUALIT,Clearance,Quality,"010 Apparel > T-shirts, Tanks",,JFK,0,0,9.03,2,2
Harvard Crop Top / Oxford / S,4191,QUALIT,Clearance,Quality,"010 Apparel > T-shirts, Tanks",,JFK,0,0,9.03,2,2
Harvard Crop Top / Oxford / XL,10848,QUALIT,Clearance,Quality,"010 Apparel > T-shirts, Tanks",,JFK,-1,-9.27,9.27,2,2
Harvard Dad Crest T-shirt / L,10640,,Clearance,MyU,"010 Apparel > T-shirts, Tanks",,JFK,0,0,13.68,1,2
Harvard Dad Crest T-shirt / M,10639,,Clearance,MyU,"010 Apparel > T-shirts, Tanks",,JFK,0,0,13.68,1,2
Harvard Dad Crest T-shirt / S,10638,,Clearance,MyU,"010 Apparel > T-shirts, Tanks",,JFK,0,0,13.68,1,2
Harvard Dad Crest T-shirt / XL,10641,,Clearance,MyU,"010 Apparel > T-shirts, Tanks",,JFK,0,0,13.68,1,2
Harvard Dad T-Shirt / Crimson / L,10803,,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,-7,-35,5,0,0
Harvard Dad T-Shirt / Crimson / M,10802,,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,-6,-30,5,0,0
Harvard Dad T-Shirt / Crimson / S,10801,,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,-6,-30,5,0,0
Harvard Dad T-Shirt / Crimson / XL,10804,,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,-6,-30,5,0,0
Harvard Dad T-Shirt / Crimson / XXL,10805,,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,-6,-30,5,0,0
Harvard Dad Tee / L / Crimson,3724,COMPRI,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,JFK,0,0,3.72,4,4
Harvard Dad Tee / L / Oxford,368,COMPRI,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,JFK,0,0,3.72,4,2
Harvard Dad Tee / M / Crimson,3723,COMPRI,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,JFK,0,0,3.72,4,4
Harvard Dad Tee / M / Oxford,367,COMPRI,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,JFK,0,0,3.72,4,2
Harvard Dad Tee / S / Crimson,3722,COMPRI,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,JFK,0,0,-13.41,4,4
Harvard Dad Tee / S / Oxford,366,COMPRI,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,JFK,0,0,-35.5,0,0
Harvard Dad Tee / XL / Crimson,3725,COMPRI,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,JFK,0,0,3.72,3,2
Harvard Dad Tee / XL / Oxford,369,COMPRI,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,JFK,0,0,2.99,3,2
Harvard Dad Tee / XXL / Crimson,3726,COMPRI,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,JFK,0,0,5.75,2,2
Harvard Dad Tee / XXL / Oxford,370,COMPRI,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,JFK,0,0,3.42,2,2
Harvard Dog / Brown,10582,,5 Accessories,T-Shirt Bears,160 Accessories > Soft Toys,,JFK,-4,-38.94,9.735,7,7
Harvard Enamel Cufflinks / Chain,10140,,1 Heritage Collection,Smart Turnout,"060 Apparel > Belts, Ties, Cufflinks",,JFK,0,0,38.61,1,1
Harvard Enamel Cufflinks / T-Bar,10139,,1 Heritage Collection,Smart Turnout,"060 Apparel > Belts, Ties, Cufflinks",,JFK,0,0,37.61,1,1
Harvard Est. 1636 Hat / Crimson,11094,,2 Lifestyle Collection,Quality,030 Apparel > Hats,,JFK,4,22.8,5.7,0,0
Harvard Est. 1636 Hat / Navy,11093,,2 Lifestyle Collection,Quality,030 Apparel > Hats,,JFK,11,62.7,5.7,0,0
Harvard Etched Crest Shot Glass / Etched Crest,776,NORDIC,6 Drinkware,NORDIC,230 Drinkware > Glasses,,JFK,6,12.30282,2.05047,12,12
Harvard Extension School T-Shirt / L / Navy,10632,,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,JFK,10,59.2,5.92,0,0
Harvard Extension School T-Shirt / M / Navy,10631,,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,JFK,-1,-1.97333,1.97333,0,0
Harvard Extension School T-Shirt / S / Navy,10630,,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,JFK,14,75.34548,5.38182,0,0
Harvard Extension School T-Shirt / XL / Navy,10633,,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,JFK,0,0,5.92,0,0
Harvard Fabric Belt / L,10892,,1 Heritage Collection,Smart Turnout,"060 Apparel > Belts, Ties, Cufflinks",,JFK,0,0,40,0,0
Harvard Fabric Belt / M,10891,,1 Heritage Collection,Smart Turnout,"060 Apparel > Belts, Ties, Cufflinks",,JFK,0,0,40,0,0
Harvard Felt Pennant Magnet / Crimson,10999,,5 Accessories,Wincraft,140 Accessories > Magnets,,JFK,17,30.10377,1.77081,0,0
Harvard Fleece Crew / L / Crimson,386,OURAY,Clearance,Ouray,070 Apparel > Knit Sweaters,,JFK,0,0,22.36,1,2
Harvard Fleece Crew / L / Gray,10047,OURAY,Clearance,Ouray,070 Apparel > Knit Sweaters,,JFK,0,0,22.3,1,2
Harvard Fleece Crew / M / Crimson,4998,OURAY,Clearance,Ouray,070 Apparel > Knit Sweaters,,JFK,0,0,22.16,1,2
Harvard Fleece Crew / M / Gray,10046,OURAY,Clearance,Ouray,070 Apparel > Knit Sweaters,,JFK,0,0,22.3,1,2
Harvard Fleece Crew / S / Crimson,4997,OURAY,Clearance,Ouray,070 Apparel > Knit Sweaters,,JFK,0,0,22.43,1,2
Harvard Fleece Crew / S / Gray,10045,OURAY,Clearance,Ouray,070 Apparel > Knit Sweaters,,JFK,0,0,22.3,1,2
Harvard Fleece Crew / XL / Crimson,5000,OURAY,Clearance,Ouray,070 Apparel > Knit Sweaters,,JFK,0,0,22.42,1,2
Harvard Fleece Crew / XL / Gray,10048,OURAY,Clearance,Ouray,070 Apparel > Knit Sweaters,,JFK,0,0,22.44,1,2
Harvard Fleece Crew / XS / Crimson,10043,OURAY,Clearance,Ouray,070 Apparel > Knit Sweaters,,JFK,0,0,22.3,1,2
Harvard Fleece Crew / XS / Gray,10044,OURAY,Clearance,Ouray,070 Apparel > Knit Sweaters,,JFK,0,0,22.33,1,2
Harvard Fleece Crew / XXL / Crimson,387,OURAY,Clearance,Ouray,070 Apparel > Knit Sweaters,,JFK,0,0,24.51,1,2
Harvard Fleece Crew / XXL / Gray,10049,OURAY,Clearance,Ouray,070 Apparel > Knit Sweaters,,JFK,0,0,25.11,1,2
Harvard Fleece Quarter Zip / Navy / L,10502,,2 Lifestyle Collection,Ouray,023 Apparel > Sweatshirts > Zip,,JFK,-1,-18.7,18.7,1,2
Harvard Fleece Quarter Zip / Navy / M,10501,,2 Lifestyle Collection,Ouray,023 Apparel > Sweatshirts > Zip,,JFK,-3,-56.1,18.7,1,2
Harvard Fleece Quarter Zip / Navy / S,10500,,2 Lifestyle Collection,Ouray,023 Apparel > Sweatshirts > Zip,,JFK,-1,-18.7,18.7,1,2
Harvard Fleece Quarter Zip / Navy / XL,10503,,2 Lifestyle Collection,Ouray,023 Apparel > Sweatshirts > Zip,,JFK,0,0,21.84,1,2
Harvard Fleece Quarter Zip / Navy / XS,10499,,2 Lifestyle Collection,Ouray,023 Apparel > Sweatshirts > Zip,,JFK,0,0,21.07685,1,2
Harvard Folder / Black,10051,ROARIN,5 Accessories,Roaring Springs,130 Accessories > Stationery,,JFK,94,106.01602,1.12783,6,8
Harvard Folder / Crimson,3839,ROARIN,5 Accessories,Roaring Springs,130 Accessories > Stationery,,JFK,2,2.2754,1.1377,6,8
Harvard Folder / Silver,11254,ROARIN,5 Accessories,Roaring Springs,130 Accessories > Stationery,,JFK,0,0,0.97,0,0
Harvard Football T-shirt / S,11161,,,,"010 Apparel > T-shirts, Tanks",,JFK,0,0,0,0,0
Harvard Footed Romper / 0-3M / Crimson / Solid,10547,,"7 Youth, Toddler, Infant",Creative Knitwear,"080 Apparel > Onesies, Infantwear",,JFK,0,0,0,0,0
Harvard Footed Romper / 0-3M / Crimson / Striped,10918,,"7 Youth, Toddler, Infant",Creative Knitwear,"080 Apparel > Onesies, Infantwear",,JFK,0,0,12.74,0,0
Harvard Footed Romper / 3-6M / Crimson / Solid,10548,,"7 Youth, Toddler, Infant",Creative Knitwear,"080 Apparel > Onesies, Infantwear",,JFK,0,0,0,0,0
Harvard Footed Romper / 3-6M / Crimson / Striped,10919,,"7 Youth, Toddler, Infant",Creative Knitwear,"080 Apparel > Onesies, Infantwear",,JFK,0,0,12.74,0,0
Harvard Footed Romper / 6-9M / Crimson / Solid,10549,,"7 Youth, Toddler, Infant",Creative Knitwear,"080 Apparel > Onesies, Infantwear",,JFK,0,0,0,0,0
Harvard Footed Romper / 6-9M / Crimson / Striped,10920,,"7 Youth, Toddler, Infant",Creative Knitwear,"080 Apparel > Onesies, Infantwear",,JFK,0,0,12.74,0,0
Harvard Future Freshman Shirt / Oxford / YL,658,FREEDM,"7 Youth, Toddler, Infant",FREEDOM,"010 Apparel > T-shirts, Tanks",,JFK,3,12,4,2,2
Harvard Future Freshman Shirt / Oxford / YM,657,FREEDM,"7 Youth, Toddler, Infant",FREEDOM,"010 Apparel > T-shirts, Tanks",,JFK,2,8,4,2,2
Harvard Future Freshman Shirt / Oxford / YS,656,FREEDM,"7 Youth, Toddler, Infant",FREEDOM,"010 Apparel > T-shirts, Tanks",,JFK,9,36,4,2,2
Harvard Future Freshman Shirt / Oxford / YXS,655,FREEDM,"7 Youth, Toddler, Infant",FREEDOM,"010 Apparel > T-shirts, Tanks",,JFK,3,12,4,2,2
Harvard Future Freshman Shirt / Pink / YL,666,FREEDM,"7 Youth, Toddler, Infant",FREEDOM,"010 Apparel > T-shirts, Tanks",,JFK,3,12,4,2,2
Harvard Future Freshman Shirt / Pink / YM,665,FREEDM,"7 Youth, Toddler, Infant",FREEDOM,"010 Apparel > T-shirts, Tanks",,JFK,5,20,4,2,2
Harvard Future Freshman Shirt / Pink / YS,664,FREEDM,"7 Youth, Toddler, Infant",FREEDOM,"010 Apparel > T-shirts, Tanks",,JFK,4,16,4,2,2
Harvard Future Freshman Shirt / Pink / YXS,663,FREEDM,"7 Youth, Toddler, Infant",FREEDOM,"010 Apparel > T-shirts, Tanks",,JFK,4,16,4,2,2
Harvard Generic Grad School Frame,2730,UFRAME,Large Purchases,University Frames,"400 Frames, Rings, Chairs, Lamps",,JFK,-11,-879.56,79.96,0,0
Harvard Golf Hat / White,11158,,4 Fall 2017 Collection,Quality,030 Apparel > Hats,,JFK,4,25.97204,6.49301,0,0
Harvard Graduate School of Education Frame,10064,,Large Purchases,University Frames,"400 Frames, Rings, Chairs, Lamps",,JFK,0,0,82.35,0,0
Harvard Graduate School of Education Hooded Sweatshirt / Crimson / L,3892,QUALIT,Graduate Schools,Quality,022 Apparel > Sweatshirts > Hooded,,JFK,5,60.95,12.19,1,2
Harvard Graduate School of Education Hooded Sweatshirt / Crimson / M,3891,QUALIT,Graduate Schools,Quality,022 Apparel > Sweatshirts > Hooded,,JFK,45,319.64895,7.10331,3,3
Harvard Graduate School of Education Hooded Sweatshirt / Crimson / S,3890,QUALIT,Graduate Schools,Quality,022 Apparel > Sweatshirts > Hooded,,JFK,41,311.53194,7.59834,2,2
Harvard Graduate School of Education Hooded Sweatshirt / Crimson / XL,3893,QUALIT,Graduate Schools,Quality,022 Apparel > Sweatshirts > Hooded,,JFK,38,327.20508,8.61066,2,2
Harvard Graduate School of Education Hooded Sweatshirt / Crimson / XXL,4071,QUALIT,Graduate Schools,Quality,022 Apparel > Sweatshirts > Hooded,,JFK,0,0,19.93,1,1
Harvard Graduate School of Education Ladies  V-neck / Blue / L,10693,,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks",,JFK,5,31.95,6.39,0,0
Harvard Graduate School of Education Ladies  V-neck / Blue / M,10692,,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks",,JFK,28,175.15764,6.25563,0,0
Harvard Graduate School of Education Ladies  V-neck / Blue / S,10691,,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks",,JFK,16,102.48608,6.40538,0,0
Harvard Graduate School of Education Ladies  V-neck / Blue / XL,10694,,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks",,JFK,11,71.17,6.47,0,0
Harvard Graduate School of Education Ladies  V-neck / Blue / XXL,10715,,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks",,JFK,19,113.43,5.97,0,0
Harvard Graduate School of Education Ladies  V-neck / Red / L,10697,,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks",,JFK,48,274.56,5.72,0,0
Harvard Graduate School of Education Ladies  V-neck / Red / M,10696,,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks",,JFK,31,177.32,5.72,0,0
Harvard Graduate School of Education Ladies  V-neck / Red / S,10695,,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks",,JFK,33,188.76,5.72,0,0
Harvard Graduate School of Education Ladies  V-neck / Red / XL,10698,,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks",,JFK,44,250.81936,5.70044,0,0
Harvard Graduate School of Education Ladies  V-neck / Red / XXL,10716,,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks",,JFK,0,0,5.5,0,0
Harvard Graduate School of Education Long Sleeve T-Shirt / Crimson / L,10701,,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks",,JFK,17,92.82204,5.46012,0,0
Harvard Graduate School of Education Long Sleeve T-Shirt / Crimson / M,10700,,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks",,JFK,4,22.8044,5.7011,0,0
Harvard Graduate School of Education Long Sleeve T-Shirt / Crimson / S,10699,,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks",,JFK,20,109.3706,5.46853,0,0
Harvard Graduate School of Education Long Sleeve T-Shirt / Crimson / XL,10702,,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks",,JFK,12,64.28004,5.35667,0,0
Harvard Graduate School of Education Long Sleeve T-Shirt / Crimson / XXL,10703,,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks",,JFK,22,118.0025,5.36375,0,0
Harvard Graduate School of Education Mug / White,4054,,6 Drinkware,RFSJ,210 Drinkware > Mugs,,JFK,5,30.2338,6.04676,8,8
Harvard Graduate School of Education Shot Glass,4030,QUALIT,6 Drinkware,Quality,230 Drinkware > Glasses,,JFK,0,0,6.17,7,7
Harvard Graduate School of Education T-Shirt / Crimson / L,4486,,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,JFK,1,0,0,3,3
Harvard Graduate School of Education T-Shirt / Crimson / M,4485,,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,JFK,0,0,0,3,3
Harvard Graduate School of Education T-Shirt / Crimson / S,4484,,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,JFK,14,0,0,3,3
Harvard Graduate School of Education T-Shirt / Crimson / XL,4487,,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,JFK,-2,0,0,3,3
Harvard Graduate School of Education T-Shirt / Oxford / L,4494,,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,JFK,3,0,0,3,3
Harvard Graduate School of Education T-Shirt / Oxford / M,4493,,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,JFK,-1,0,0,3,3
Harvard Graduate School of Education T-Shirt / Oxford / S,4492,,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,JFK,42,0,0,3,3
Harvard Graduate School of Education T-Shirt / Oxford / XL,4495,,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,JFK,13,0,0,3,3
Harvard Graduate School of Education Tie / Crimson,10649,,Graduate Schools,Global Neckwear,"060 Apparel > Belts, Ties, Cufflinks",,JFK,1,23.1,23.1,2,2
Harvard Graduate School of Education Tie / Navy,10650,,Graduate Schools,Global Neckwear,"060 Apparel > Belts, Ties, Cufflinks",,JFK,0,0,23.27,2,2
Harvard Graduate School of Education Triblend T-shirt / Crimson / L,10740,,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks",,JFK,28,158.4688,5.6596,0,0
Harvard Graduate School of Education Triblend T-shirt / Crimson / M,10739,,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks",,JFK,1,5.66,5.66,0,0
Harvard Graduate School of Education Triblend T-shirt / Crimson / S,10738,,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks",,JFK,10,56.9,5.69,0,0
Harvard Graduate School of Education Triblend T-shirt / Crimson / XL,10741,,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks",,JFK,30,169.3929,5.64643,0,0
Harvard Grandma T-Shirt / Crimson / L,10963,,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,0,0,6.46,0,0
Harvard Grandma T-Shirt / Crimson / M,10962,,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,0,0,6.46,0,0
Harvard Grandma T-Shirt / Crimson / S,10961,,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,0,0,6.46,0,0
Harvard Grandma T-Shirt / Crimson / XL,10964,,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,0,0,6.46,0,0
Harvard Grandpa T-Shirt / Crimson / L,10967,,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,0,0,6.46,0,0
Harvard Grandpa T-Shirt / Crimson / M,10966,,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,0,0,6.46,0,0
Harvard Grandpa T-Shirt / Crimson / S,10965,,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,0,0,6.46,0,0
Harvard Grandpa T-Shirt / Crimson / XL,10968,,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,0,0,6.46,0,0
Harvard H Brim Hat / Crimson,11160,,4 Fall 2017 Collection,Quality,030 Apparel > Hats,,JFK,9,58.42152,6.49128,0,0
Harvard H Infant Onesie / Blue / 18M,10311,,"7 Youth, Toddler, Infant",Quality,"080 Apparel > Onesies, Infantwear",,JFK,5,18.1,3.62,1,2
Harvard H Infant Onesie / Blue / 24M,10312,,"7 Youth, Toddler, Infant",Quality,"080 Apparel > Onesies, Infantwear",,JFK,6,27.75606,4.62601,1,2
Harvard H Infant Onesie / Blue / 3-6M,10309,,"7 Youth, Toddler, Infant",Quality,"080 Apparel > Onesies, Infantwear",,JFK,6,29.70114,4.95019,1,2
Harvard H Infant Onesie / Blue / 9-12M,10310,,"7 Youth, Toddler, Infant",Quality,"080 Apparel > Onesies, Infantwear",,JFK,10,47.0055,4.70055,1,2
Harvard H Infant Onesie / Blue / Newborn,10308,,"7 Youth, Toddler, Infant",Quality,"080 Apparel > Onesies, Infantwear",,JFK,4,18.08,4.52,2,2
Harvard H Infant Onesie / Crimson / 18M,3279,,"7 Youth, Toddler, Infant",Quality,"080 Apparel > Onesies, Infantwear",,JFK,-1,-3.62018,3.62018,1,2
Harvard H Infant Onesie / Crimson / 24M,3280,,"7 Youth, Toddler, Infant",Quality,"080 Apparel > Onesies, Infantwear",,JFK,0,0,4.97019,1,2
Harvard H Infant Onesie / Crimson / 3-6M,3277,,"7 Youth, Toddler, Infant",Quality,"080 Apparel > Onesies, Infantwear",,JFK,-1,-3.62019,3.62019,1,2
Harvard H Infant Onesie / Crimson / 9-12M,3278,,"7 Youth, Toddler, Infant",Quality,"080 Apparel > Onesies, Infantwear",,JFK,-3,-14.4,4.8,1,2
Harvard H Infant Onesie / Crimson / Newborn,3276,,"7 Youth, Toddler, Infant",Quality,"080 Apparel > Onesies, Infantwear",,JFK,1,4.97019,4.97019,1,2
Harvard H Keychain / Crimson,10997,,5 Accessories,Wincraft,110 Accessories > Keychains,,JFK,4,9.9632,2.4908,0,0
Harvard H Magnet Clip / Crimson,11000,,5 Accessories,Pin Badge Maker Company,140 Accessories > Magnets,,JFK,5,5.07545,1.01509,0,0
Harvard H Shield Pin / Crimson,882,,5 Accessories,Pin Badge Maker Company,120 Accessories > Pins,,JFK,4,2.24132,0.56033,0,0
Harvard H Spinner Keychain / Crimson / White,10998,,5 Accessories,Wincraft,110 Accessories > Keychains,,JFK,37,139.88738,3.78074,0,0
Harvard Henley / Ivory / L,11042,,4 Fall 2017 Collection,Ouray,"010 Apparel > T-shirts, Tanks",,JFK,2,37.11726,18.55863,0,0
Harvard Henley / Ivory / M,11041,,4 Fall 2017 Collection,Ouray,"010 Apparel > T-shirts, Tanks",,JFK,4,74.24388,18.56097,0,0
Harvard Henley / Ivory / S,11040,,4 Fall 2017 Collection,Ouray,"010 Apparel > T-shirts, Tanks",,JFK,3,55.75341,18.58447,0,0
Harvard Henley / Ivory / XL,11043,,4 Fall 2017 Collection,Ouray,"010 Apparel > T-shirts, Tanks",,JFK,2,37.55626,18.77813,0,0
Harvard Henley / Ivory / XS,11039,,4 Fall 2017 Collection,Ouray,"010 Apparel > T-shirts, Tanks",,JFK,7,130.16395,18.59485,0,0
Harvard Heritage Scarf / Crimson,11182,,1 Heritage Collection,Smart Turnout,090 Apparel > Other,,JFK,0,0,42,0,0
Harvard Hockey Applique Sweatshirt / Charcoal / L,10606,,3 Classic Collection,Bay State Apparel,022 Apparel > Sweatshirts > Hooded,,JFK,-3,-46.5,15.5,1,2
Harvard Hockey Applique Sweatshirt / Charcoal / M,10605,,3 Classic Collection,Bay State Apparel,022 Apparel > Sweatshirts > Hooded,,JFK,5,77.4995,15.4999,1,2
Harvard Hockey Applique Sweatshirt / Charcoal / S,10604,,3 Classic Collection,Bay State Apparel,022 Apparel > Sweatshirts > Hooded,,JFK,1,15.5,15.5,1,2
Harvard Hockey Applique Sweatshirt / Charcoal / XL,10607,,3 Classic Collection,Bay State Apparel,022 Apparel > Sweatshirts > Hooded,,JFK,1,15.45756,15.45756,1,2
Harvard Hockey Applique Sweatshirt / Charcoal / XS,10598,,3 Classic Collection,Bay State Apparel,022 Apparel > Sweatshirts > Hooded,,JFK,-4,-62,15.5,1,2
Harvard Hockey Applique Sweatshirt / Crimson / L,10747,,3 Classic Collection,Bay State Apparel,022 Apparel > Sweatshirts > Hooded,,JFK,0,0,15.5,0,0
Harvard Hockey Applique Sweatshirt / Crimson / M,10746,,3 Classic Collection,Bay State Apparel,022 Apparel > Sweatshirts > Hooded,,JFK,0,0,15.5,0,0
Harvard Hockey Applique Sweatshirt / Crimson / S,10745,,3 Classic Collection,Bay State Apparel,022 Apparel > Sweatshirts > Hooded,,JFK,0,0,15.5,0,0
Harvard Hockey Applique Sweatshirt / Crimson / XL,10748,,3 Classic Collection,Bay State Apparel,022 Apparel > Sweatshirts > Hooded,,JFK,0,0,15.5,0,0
Harvard Hockey Applique Sweatshirt / Crimson / XS,10744,,3 Classic Collection,Bay State Apparel,022 Apparel > Sweatshirts > Hooded,,JFK,0,0,15.5,0,0
Harvard Hockey Applique Sweatshirt / Oxford / L,10689,,3 Classic Collection,Bay State Apparel,022 Apparel > Sweatshirts > Hooded,,JFK,4,61.9456,15.4864,1,2
Harvard Hockey Applique Sweatshirt / Oxford / M,10688,,3 Classic Collection,Bay State Apparel,022 Apparel > Sweatshirts > Hooded,,JFK,4,62,15.5,1,2
Harvard Hockey Applique Sweatshirt / Oxford / S,10687,,3 Classic Collection,Bay State Apparel,022 Apparel > Sweatshirts > Hooded,,JFK,3,46.5,15.5,1,2
Harvard Hockey Applique Sweatshirt / Oxford / XL,10690,,3 Classic Collection,Bay State Apparel,022 Apparel > Sweatshirts > Hooded,,JFK,5,77.5,15.5,1,2
Harvard Hockey Applique Sweatshirt / Oxford / XS,10686,,3 Classic Collection,Bay State Apparel,022 Apparel > Sweatshirts > Hooded,,JFK,2,31,15.5,1,2
Harvard Hooded Arc Sweatshirt / Crimson / L,600,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,JFK,-1,-10.15997,10.15997,2,2
Harvard Hooded Arc Sweatshirt / Crimson / M,599,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,JFK,4,48.22028,12.05507,2,2
Harvard Hooded Arc Sweatshirt / Crimson / S,2147,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,JFK,2,21.72246,10.86123,2,2
Harvard Hooded Arc Sweatshirt / Crimson / XL,601,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,JFK,-2,-21.50804,10.75402,2,2
Harvard Hooded Arc Sweatshirt / Crimson / XXL,602,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,JFK,-2,-25.64298,12.82149,1,1
Harvard Hooded Arc Sweatshirt / Oxford / L,596,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,JFK,2,21.27826,10.63913,2,2
Harvard Hooded Arc Sweatshirt / Oxford / M,595,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,JFK,-3,-30.65607,10.21869,2,2
Harvard Hooded Arc Sweatshirt / Oxford / S,1950,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,JFK,4,41.30716,10.32679,2,2
Harvard Hooded Arc Sweatshirt / Oxford / XL,597,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,JFK,-5,-51.23125,10.24625,2,2
Harvard Hooded Arc Sweatshirt / Oxford / XXL,598,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,JFK,0,0,13.25,1,1
Harvard Hooded Crest Sweatshirt / Crimson / L,3699,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,JFK,2,15.68254,7.84127,5,3
Harvard Hooded Crest Sweatshirt / Crimson / M,3698,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,JFK,2,22.03898,11.01949,6,4
Harvard Hooded Crest Sweatshirt / Crimson / S,3697,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,JFK,-4,-43.43972,10.85993,5,4
Harvard Hooded Crest Sweatshirt / Crimson / XL,3700,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,JFK,-3,-32.60736,10.86912,3,2
Harvard Hooded Crest Sweatshirt / Crimson / XXL,3701,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,JFK,1,11.44919,11.44919,1,1
Harvard Hooded Crest Sweatshirt / Navy / L,4048,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,JFK,1,10.85692,10.85692,2,2
